,acc_mean,acc_std,precision_negative_mean,precision_negative_std,precision_positive_mean,precision_positive_std,recall_negative_mean,recall_negative_std,recall_positive_mean,recall_positive_std,ngram,classifier,time,smote,tfidf,column,delta_precision,delta_recall
319,79.1498536885877,2.075612840994426,80.25128225521374,4.123334716293064,78.33665982828559,2.046627479222815,77.32093992408004,2.5379201840969636,81.04557949855447,4.375998637627048,2,svm,0,False,False,substitute_slang,1.9146224269281475,3.7246395744744376
320,80.74607819409914,2.4095668789708053,84.68347303648554,1.7877157898054095,77.78559547571524,3.9925521727797206,75.02173919956715,4.416457132067631,86.51304756034128,2.1565149935918537,3,svm,0,True,True,substitute_slang,6.897877560770297,11.491308360774127
321,80.014301115487,2.5072420116744185,83.33924680983505,5.331828961039864,77.52721879647444,0.8263530790756506,75.11965541610792,2.2479573930616294,84.85333635065408,5.864416567391612,3,svm,0,False,True,substitute_slang,5.812028013360603,9.733680934546157
322,80.54234230269961,2.225349719159895,81.68048339775112,4.033477990165265,79.84730340619618,1.8449687254410163,79.05404142578239,3.6415209785266915,81.61543573633725,6.953850260468544,3,svm,1,True,False,substitute_slang,1.8331799915549425,2.56139431055486
323,80.80988317088733,3.2792245517969616,82.05734545737559,3.9948019647159545,79.9480902425768,4.572810206498739,78.59623612255191,6.252381429136749,83.00639527781561,3.7801841383311086,3,svm,1,False,False,substitute_slang,2.109255214798793,4.410159155263699
324,78.08541066203163,2.8952725627652787,80.36264012508357,5.425956141405802,76.73847961014016,3.8848522630858078,74.23027639292599,7.397843051460707,81.86590140601882,6.023020631136581,1,rfc,0,True,True,substitute_slang,3.624160514943412,7.6356250130928345
325,78.5544872500055,1.5908134806626497,78.93714451758355,1.20770437962441,77.99780455259543,3.379479202030838,77.56064888620934,1.5724889830509565,79.3334547408758,3.189090074134924,1,rfc,0,False,True,substitute_slang,0.9393399649881218,1.7728058546664585
326,78.02116565092078,1.507336657064109,78.41308250741017,1.9405537226060467,77.6702017202757,1.766231917514155,76.97155225726654,2.7210445827691396,78.94073835067623,2.795676272977272,1,rfc,0,True,False,substitute_slang,0.7428807871344674,1.9691860934096894
327,78.35141141009,2.121692919162413,80.57833646411044,5.257246040112003,76.72296286148617,3.4823168561806868,74.71684575992663,4.339626288797677,82.27722289253688,4.7033982638173955,1,rfc,0,False,False,substitute_slang,3.855373602624269,7.560377132610256
328,76.1629007062551,1.6857756826149723,76.39731435849657,3.590029849069085,76.07842722002292,2.3470320589965543,75.6211580853409,2.1100475857624947,76.83585803274016,3.6811316148888182,2,rfc,1,True,True,substitute_slang,0.3188871384736558,1.214699947399268
329,76.69314206508108,2.6864556332340808,79.14656612969253,4.627902887149098,75.11282979442788,4.594628284727878,72.57526184586611,6.320830128853675,80.9907224125591,4.9273273014214345,2,rfc,1,False,True,substitute_slang,4.033736335264649,8.415460566692985
330,78.6856174781633,0.4710455924284593,83.26149447305224,4.7655234790604375,76.24559898026189,2.64172578087403,72.33307676316898,8.83562250051805,84.181811216117,7.427202320772083,2,rfc,1,True,False,substitute_slang,7.015895492790349,11.848734452948023
331,77.95692063980991,2.64289369106774,82.04465212876428,3.9617460218116323,75.03132562884542,2.8211705308787187,71.3194986005627,5.254830561079328,84.42999184268228,3.975477530649031,2,rfc,1,False,False,substitute_slang,7.013326499918861,13.110493242119588
332,77.8884953026336,0.8543038308618344,78.9715421278213,1.5156474406779958,76.78757393228658,2.0364447065574027,75.51135575670682,2.049988871456567,80.13806080702405,0.9230479643030712,3,rfc,2,True,True,substitute_slang,2.1839681955347174,4.626705050317227
333,78.28650634749512,3.0224499883761253,82.09836504958456,7.743527814268917,75.84255291071102,2.6231150440395066,73.16369913707072,2.8220200400648814,83.77326226112098,8.090356137315586,3,rfc,2,False,True,substitute_slang,6.255812138873537,10.609563124050254
334,76.9578227101714,2.8776636918092295,78.53486415842933,3.396010141108789,76.61150601446649,5.269999354981858,74.36851646147585,9.836736918624117,79.34254761265237,5.625904049705147,3,rfc,2,True,False,substitute_slang,1.9233581439628438,4.9740311511765185
335,77.42183890343448,2.4196010575276063,86.01468222439897,5.121520872982052,72.36251319827161,3.5526908007895814,65.74336895564281,3.6088171652436514,88.99991820570911,4.778642705728998,3,rfc,1,False,False,substitute_slang,13.652169026127353,23.2565492500663
336,73.50487338012366,1.4948943907331327,74.70716586190193,8.168304567526878,76.51831283517227,4.078931657771529,75.22467628383231,14.964095471127996,69.6556153092482,16.70097157553298,1,knn,0,True,True,substitute_slang,1.8111469732703398,5.569060974584104
337,75.16600294822996,2.256936598668198,77.8658500344993,4.397949766045775,72.99981995756602,2.378612092724059,69.94780317847356,2.565254478064909,80.42211378847317,3.185240158815041,1,knn,0,False,True,substitute_slang,4.866030076933285,10.474310609999606
338,70.92187190600866,5.563775496128371,72.69675924388241,13.384343015843548,80.6014893725174,7.877774712654448,79.80355939239101,18.626455343438437,59.390494413566806,28.734688398314088,1,knn,0,True,False,substitute_slang,7.904730128634995,20.413064978824202
339,72.97617214142704,3.2936360645357485,69.61389776071144,5.50754443821498,79.79063880261211,2.5318902786101734,83.47685969385563,5.929723402776263,62.31490113423721,11.684175642038277,1,knn,0,False,False,substitute_slang,10.17674104190067,21.16195855961842
340,70.91879166574992,2.6818340797206903,76.52978058555763,13.524212306320354,75.1803714307261,7.0165667199138,71.07310063094036,21.334064316060292,68.2447831540371,25.598963772874175,2,knn,0,True,True,substitute_slang,1.349409154831534,2.8283174769032655
341,74.43576598974721,2.171125245616923,76.52526719894183,4.633576117307878,72.67411498120111,4.745296381633822,70.26650101490866,3.3428297931545616,78.86187650145727,2.8573512515016346,2,knn,0,False,True,substitute_slang,3.8511522177407187,8.595375486548619
342,68.79144573276716,2.5993466961140994,74.48913077985742,14.822069588380863,77.68502338356215,10.737668113143787,72.55022622871813,26.620049846716366,62.36611415511079,28.769607330513686,2,knn,0,True,False,substitute_slang,3.195892603704735,10.184112073607338
343,69.51970253679787,5.095485280814158,63.56830206830207,6.655944588990573,87.30101112354443,3.7447522353202234,92.94036089426037,2.76120757949582,47.01544184097966,9.592851501211674,2,knn,0,False,False,substitute_slang,23.73270905524236,45.9249190532807
344,68.85921101845945,2.837690698017366,72.23152216823107,12.009521925296927,77.88455488923051,9.990219443725454,73.82765865884177,25.044794597397253,60.2284101270604,27.98972435289915,3,knn,0,True,True,substitute_slang,5.653032720999448,13.59924853178137
345,74.10574024773932,3.117405573422526,76.95776838139561,3.400333466919463,71.77890526299966,6.401799279906646,68.75572176345304,4.511818947934585,79.55167941659617,3.727307478938367,3,knn,0,False,True,substitute_slang,5.178863118395952,10.795957653143134
346,69.85302853622582,3.1694275399115486,67.7210064904488,9.654146500776234,82.93094770891577,7.7643369454499815,84.96176677426487,15.912509037996541,53.90173856064065,21.344691859796903,3,knn,0,True,False,substitute_slang,15.209941218466966,31.06002821362422
347,69.18813667466063,3.814827660043362,62.748449665029604,4.108083567068246,87.50238676223883,5.955598547455922,92.88597947015798,4.383395672663646,45.60235392318343,3.422151421040706,3,knn,0,False,False,substitute_slang,24.753937097209224,47.28362554697455
348,76.42978152295879,2.6772268605413436,83.04088479149206,2.4657450925691773,72.23853409160672,3.597396103846493,66.25064908719307,5.428466160131091,86.4843405289714,3.0067282894377585,1,gradient,2,True,True,substitute_slang,10.802350699885338,20.233691441778333
349,76.4275813513454,2.233804713278911,82.78025679521652,7.2424945691616545,72.81454735545245,3.4302746105979383,67.2671838232479,6.504499954725535,85.60411708651463,7.202419893474456,1,gradient,2,False,True,substitute_slang,9.965709439764069,18.33693326326673
350,77.08763283536115,3.5350532176143954,82.97114028374747,1.9973828262294606,73.17669218614495,5.2606649426542695,68.0290318121554,5.989532188711867,86.26498969707333,1.3440792840888003,1,gradient,1,True,False,substitute_slang,9.794448097602526,18.235957884917937
351,75.76400959274824,3.204063470826791,83.15343802538925,1.9107932535319616,70.95560729268595,5.594793519838644,64.42450091455883,2.851241979380591,87.0660980595878,1.8484489038020773,1,gradient,1,False,False,substitute_slang,12.197830732703295,22.641597145028967
